servers,workload,cpu,energy,temperature,efficiency
2,51.13,100.0,272.0,49.9,79.03
2,50.62,100.0,272.0,49.79,79.04
2,50.02,100.0,272.0,49.79,78.98
2,49.54,100.0,272.0,49.8,78.92
2,49.04,100.0,272.0,49.8,78.86
2,48.47,100.0,272.0,49.78,78.81
2,47.84,100.0,272.0,49.66,78.81
2,47.1,100.0,272.0,49.61,78.75
2,46.37,100.0,272.0,49.56,78.69
2,45.75,100.0,272.0,49.6,78.59
2,45.1,100.0,272.0,49.66,78.46
2,44.4,100.0,272.0,49.68,78.36
2,43.58,100.0,272.0,49.71,78.23
2,42.85,100.0,272.0,49.7,78.13
2,42.09,100.0,272.0,49.77,77.97
2,41.37,100.0,272.0,49.67,77.92
2,40.64,100.0,272.0,49.62,77.83
2,39.77,100.0,272.0,49.75,77.61
2,38.8,100.0,272.0,49.81,77.39
2,37.99,100.0,272.0,49.88,77.2
2,37.18,100.0,272.0,49.88,77.05
2,36.27,100.0,272.0,50.01,76.78
2,35.42,100.0,272.0,50.02,76.6
2,34.48,100.0,272.0,49.97,76.42
2,33.63,100.0,272.0,49.9,76.26
2,32.75,100.0,272.0,49.85,76.08
2,31.91,100.0,272.0,49.89,75.83
2,30.97,100.0,272.0,49.97,75.52
2,30.07,100.0,272.0,49.98,75.26
2,29.11,100.0,272.0,49.99,74.95
2,28.21,100.0,272.0,49.87,74.73
2,27.27,100.0,272.0,49.82,74.42
2,26.44,100.0,272.0,49.73,74.17
2,25.63,100.0,272.0,49.68,73.87
2,24.89,100.0,272.0,49.65,73.57
2,24.1,100.0,272.0,49.73,73.17
2,23.35,100.0,272.0,49.78,72.77
2,22.68,100.0,272.0,49.85,72.38
2,21.98,100.0,272.0,49.77,72.06
2,21.34,100.0,272.0,49.82,71.65
2,20.72,100.0,272.0,49.73,71.33
2,20.02,99.75,271.94,49.75,70.89
2,19.47,99.12,271.76,49.8,70.55
2,19.09,99.05,271.58,49.83,70.28
2,18.63,97.32,271.04,49.84,70.16
2,18.09,96.41,270.38,49.77,69.92
2,17.6,95.66,269.64,49.92,69.54
2,17.11,93.57,268.55,49.81,69.49
2,16.86,92.45,267.37,49.93,69.38
2,16.55,90.82,266.0,49.94,69.35
2,16.17,89.1,264.45,49.93,69.28
2,15.8,87.64,262.8,50.02,69.13
2,15.64,86.47,261.13,50.01,69.21
2,15.38,84.94,259.38,50.17,69.13
2,15.17,83.82,257.63,50.24,69.1
2,15.06,82.97,255.95,50.13,69.26
2,15.06,81.89,254.29,50.01,69.57
2,14.94,80.91,252.65,50.22,69.53
2,14.91,80.08,251.07,50.18,69.72
2,14.92,79.6,249.62,50.19,69.89
2,14.99,78.6,248.16,50.21,70.17
2,14.95,77.87,246.76,50.14,70.35
2,15.03,77.53,245.49,50.2,70.53
2,15.15,77.05,244.3,50.06,70.88
2,15.23,77.12,243.31,49.98,71.07
2,15.42,77.62,242.58,49.9,71.31
2,15.6,77.56,241.94,49.93,71.51
2,15.75,77.6,241.41,49.91,71.71
2,15.92,77.86,241.02,49.87,71.88
2,16.08,77.81,240.67,49.93,72.03
2,16.45,78.93,240.63,49.94,72.22
2,16.79,79.41,240.7,49.91,72.48
2,17.07,80.63,241.04,49.97,72.51
2,17.43,81.38,241.5,50.05,72.64
2,17.78,82.47,242.13,49.92,72.83
2,18.24,83.52,242.9,49.98,72.96
2,18.68,85.52,244.01,49.93,73.01
2,19.07,86.9,245.26,49.92,73.05
2,19.57,88.55,246.69,49.81,73.17
2,20.03,90.18,248.28,49.67,73.27
2,20.54,91.95,250.03,49.68,73.27
2,21.04,93.45,251.85,49.63,73.33
2,21.4,95.28,253.81,49.66,73.2
2,21.85,97.29,255.93,49.7,73.08
2,22.46,99.33,258.19,49.65,73.09
2,22.99,100.0,260.26,49.73,73.13
2,23.49,100.0,262.02,49.52,73.43
2,23.95,100.0,263.52,49.5,73.59
2,24.4,100.0,264.79,49.23,73.91
2,25.07,100.0,265.87,49.25,74.15
2,25.55,100.0,266.79,49.26,74.31
2,26.03,100.0,267.57,49.26,74.47
2,26.43,100.0,268.24,49.21,74.62
2,27.01,100.0,268.8,49.24,74.81
2,27.58,100.0,269.28,49.11,75.07
2,28.03,100.0,269.69,49.19,75.17
2,28.5,100.0,270.04,49.25,75.28
2,28.98,100.0,270.33,49.17,75.47
2,29.38,100.0,270.58,49.27,75.53
2,29.78,100.0,270.79,49.17,75.71
2,30.27,100.0,270.97,49.19,75.83
2,30.76,100.0,271.13,49.22,75.95
2,31.24,100.0,271.26,49.22,76.09
2,31.69,100.0,271.37,49.22,76.21
2,32.11,100.0,271.46,49.23,76.31
2,32.54,100.0,271.54,49.05,76.53
2,32.99,100.0,271.61,49.09,76.61
2,33.46,100.0,271.67,49.14,76.7
2,33.85,100.0,271.72,49.26,76.72
2,34.28,100.0,271.76,49.26,76.82
2,34.61,100.0,271.8,49.22,76.92
2,34.96,100.0,271.83,49.11,77.06
2,35.27,100.0,271.85,49.14,77.11
2,35.61,100.0,271.88,49.01,77.26
2,35.79,100.0,271.89,48.98,77.32
2,36.18,100.0,271.91,48.95,77.42
2,36.54,100.0,271.92,49.01,77.45
2,36.87,100.0,271.94,48.96,77.55
2,37.07,100.0,271.94,48.94,77.6
2,37.4,100.0,271.95,48.96,77.66
2,37.58,100.0,271.96,48.86,77.75
2,37.7,100.0,271.97,48.7,77.87
2,37.85,100.0,271.97,48.83,77.82
2,38.04,100.0,271.98,48.75,77.91
2,38.17,100.0,271.98,48.78,77.92
2,38.25,100.0,271.98,48.77,77.93
2,38.27,100.0,271.99,48.82,77.91
2,38.32,100.0,271.99,48.95,77.84
2,38.26,100.0,271.99,48.98,77.81
2,38.38,100.0,271.99,48.97,77.83
2,38.35,100.0,271.99,49.01,77.8
2,38.41,100.0,271.99,49.06,77.78
2,38.39,100.0,271.99,48.99,77.83
2,38.51,100.0,272.0,48.9,77.9
2,38.41,100.0,272.0,48.86,77.91
2,38.33,100.0,272.0,48.89,77.88
2,38.29,100.0,272.0,48.88,77.88
2,38.14,100.0,272.0,48.8,77.9
2,38.04,100.0,272.0,48.87,77.84
2,37.9,100.0,272.0,48.79,77.85
2,37.65,100.0,272.0,48.85,77.77
2,37.5,100.0,272.0,48.85,77.74
2,37.26,100.0,272.0,48.83,77.71
2,36.99,100.0,272.0,48.83,77.65
2,36.65,100.0,272.0,48.83,77.59
2,36.47,100.0,272.0,48.87,77.53
2,36.15,100.0,272.0,48.87,77.46
2,35.94,100.0,272.0,48.86,77.42
2,35.69,100.0,272.0,48.72,77.46
2,35.42,100.0,272.0,48.57,77.49
2,35.17,100.0,272.0,48.42,77.53
2,34.99,100.0,272.0,48.25,77.59
2,34.63,100.0,272.0,48.24,77.52
2,34.43,100.0,272.0,48.28,77.44
2,34.06,100.0,272.0,48.22,77.4
2,33.67,100.0,272.0,48.22,77.31
2,33.34,100.0,272.0,48.36,77.14
2,33.07,100.0,272.0,48.28,77.12
2,32.75,100.0,272.0,48.28,77.04
2,32.36,100.0,272.0,48.32,76.92
2,32.08,100.0,272.0,48.34,76.83
2,31.88,100.0,272.0,48.41,76.73
2,31.75,100.0,272.0,48.46,76.67
2,31.68,100.0,272.0,48.47,76.65
2,31.49,100.0,272.0,48.58,76.52
2,31.23,100.0,272.0,48.53,76.48
2,31.14,100.0,272.0,48.37,76.56
2,31.0,100.0,272.0,48.27,76.58
2,30.84,100.0,272.0,48.42,76.44
2,30.57,100.0,272.0,48.41,76.37
2,30.54,100.0,272.0,48.41,76.36
2,30.41,100.0,272.0,48.47,76.28
2,30.37,100.0,272.0,48.52,76.24
2,30.33,100.0,272.0,48.54,76.22
2,30.34,100.0,272.0,48.51,76.24
2,30.2,100.0,272.0,48.51,76.2
2,30.15,100.0,272.0,48.59,76.14
2,30.15,100.0,272.0,48.52,76.18
2,30.19,100.0,272.0,48.5,76.2
2,30.23,100.0,272.0,48.54,76.19
2,30.12,100.0,272.0,48.55,76.15
2,30.04,100.0,272.0,48.69,76.04
2,29.95,100.0,272.0,48.64,76.05
2,29.96,100.0,272.0,48.63,76.05
2,29.84,100.0,272.0,48.55,76.06
2,29.77,100.0,272.0,48.61,76.01
2,29.7,100.0,272.0,48.6,75.99
2,29.65,100.0,272.0,48.64,75.95
2,29.58,100.0,272.0,48.7,75.89
2,29.6,100.0,272.0,48.63,75.94
2,29.49,100.0,272.0,48.6,75.92
2,29.52,100.0,272.0,48.81,75.81
2,29.51,100.0,272.0,48.76,75.84
2,29.58,100.0,272.0,48.77,75.85
2,29.67,100.0,272.0,48.76,75.88
2,29.7,100.0,272.0,48.87,75.82
2,29.75,100.0,272.0,48.78,75.9
2,29.89,100.0,272.0,48.97,75.82
2,29.99,100.0,272.0,48.86,75.92
2,30.06,100.0,272.0,48.87,75.94
2,30.28,100.0,272.0,48.92,75.97
2,30.43,100.0,272.0,48.96,75.99
2,30.63,100.0,272.0,49.07,75.98
2,30.91,100.0,272.0,49.0,76.1
2,31.04,100.0,272.0,48.97,76.16
2,31.2,100.0,272.0,49.1,76.13
2,31.33,100.0,272.0,49.05,76.19
2,31.56,100.0,272.0,48.95,76.32
2,31.8,100.0,272.0,48.98,76.36
2,32.08,100.0,272.0,48.94,76.46
2,32.34,100.0,272.0,49.0,76.49
2,32.69,100.0,272.0,49.14,76.5
2,33.01,100.0,272.0,49.13,76.58
2,33.23,100.0,272.0,49.11,76.65
2,33.44,100.0,272.0,49.1,76.7
2,33.75,100.0,272.0,49.05,76.82
2,34.0,100.0,272.0,49.13,76.83
2,34.23,100.0,272.0,49.17,76.86
2,34.51,100.0,272.0,49.19,76.9
2,34.91,100.0,272.0,49.18,77.0
2,35.23,100.0,272.0,49.21,77.06
2,35.56,100.0,272.0,49.36,77.03
2,35.79,100.0,272.0,49.41,77.05
2,36.08,100.0,272.0,49.48,77.07
2,36.23,100.0,272.0,49.47,77.11
2,36.36,100.0,272.0,49.67,77.01
2,36.55,100.0,272.0,49.68,77.04
2,36.72,100.0,272.0,49.73,77.05
2,36.91,100.0,272.0,49.61,77.16
2,37.04,100.0,272.0,49.64,77.16
2,37.26,100.0,272.0,49.69,77.18
2,37.3,100.0,272.0,49.63,77.22
2,37.33,100.0,272.0,49.61,77.25
2,37.42,100.0,272.0,49.68,77.22
2,37.41,100.0,272.0,49.74,77.18
2,37.45,100.0,272.0,49.69,77.22
2,37.42,100.0,272.0,49.81,77.14
2,37.32,100.0,272.0,49.89,77.07
2,37.35,100.0,272.0,49.92,77.06
2,37.37,100.0,272.0,50.01,77.0
2,37.28,100.0,272.0,50.06,76.95
2,37.16,100.0,272.0,50.08,76.92
2,37.03,100.0,272.0,49.96,76.97
2,36.83,100.0,272.0,49.88,76.98
2,36.68,100.0,272.0,49.88,76.95
2,36.63,100.0,272.0,49.9,76.93
2,36.44,100.0,272.0,49.87,76.91
2,36.38,100.0,272.0,49.87,76.89
2,36.24,100.0,272.0,49.89,76.85
2,36.27,100.0,272.0,49.81,76.9
2,36.3,100.0,272.0,49.94,76.83
2,36.1,100.0,272.0,49.88,76.83
2,36.0,100.0,272.0,49.93,76.78
2,35.94,100.0,272.0,49.98,76.74
2,35.79,100.0,272.0,49.96,76.71
2,35.78,100.0,272.0,49.97,76.71
2,35.68,100.0,272.0,50.05,76.64
2,35.62,100.0,272.0,49.93,76.7
2,35.53,100.0,272.0,49.92,76.68
2,35.41,100.0,272.0,49.77,76.75
2,35.17,100.0,272.0,49.76,76.7
2,34.92,100.0,272.0,49.76,76.65
2,34.55,100.0,272.0,49.81,76.53
2,34.24,100.0,272.0,49.82,76.45
2,33.94,100.0,272.0,49.69,76.47
2,33.55,100.0,272.0,49.78,76.31
2,33.25,100.0,272.0,50.05,76.07
2,32.95,100.0,272.0,50.09,75.98
2,32.69,100.0,272.0,50.04,75.94
2,32.44,100.0,272.0,50.02,75.89
2,32.17,100.0,272.0,50.08,75.79
2,31.85,100.0,272.0,49.89,75.81
2,31.62,100.0,272.0,49.93,75.73
2,31.21,100.0,272.0,49.94,75.61
2,30.93,100.0,272.0,49.86,75.58
2,30.66,100.0,272.0,49.86,75.5
2,30.18,100.0,272.0,49.92,75.32
2,29.86,100.0,272.0,49.96,75.2
2,29.57,100.0,272.0,49.91,75.14
2,29.22,100.0,272.0,49.88,75.05
2,28.92,100.0,272.0,49.8,75.01
2,28.57,100.0,272.0,49.76,74.92
2,28.18,100.0,272.0,49.85,74.73
2,27.91,100.0,272.0,49.83,74.65
2,27.6,100.0,272.0,49.89,74.5
2,27.34,100.0,272.0,49.81,74.46
2,27.04,100.0,272.0,49.86,74.32
2,26.65,100.0,272.0,49.91,74.14
2,26.32,100.0,272.0,50.0,73.95
2,26.13,100.0,272.0,50.09,73.82
2,25.9,100.0,272.0,50.05,73.76
2,25.75,100.0,272.0,50.08,73.67
2,25.49,100.0,272.0,50.11,73.55
2,25.27,100.0,272.0,50.0,73.52
2,25.15,100.0,272.0,49.96,73.5
2,25.01,100.0,272.0,49.97,73.43
2,24.85,100.0,272.0,49.98,73.36
2,24.73,100.0,272.0,50.03,73.27
2,24.62,100.0,272.0,50.02,73.23
2,24.54,100.0,272.0,50.07,73.16
2,24.46,100.0,272.0,49.96,73.19
2,24.42,100.0,272.0,49.95,73.18
2,24.34,100.0,272.0,50.0,73.11
2,24.4,100.0,272.0,50.01,73.14
2,24.34,100.0,272.0,50.13,73.03
2,24.41,100.0,272.0,50.13,73.07
2,24.55,100.0,272.0,50.12,73.14
2,24.74,100.0,272.0,50.08,73.25
2,24.85,100.0,272.0,49.93,73.39
2,25.06,100.0,272.0,49.93,73.48
2,25.32,100.0,272.0,49.92,73.6
2,25.5,100.0,272.0,49.86,73.71
2,25.74,100.0,272.0,49.82,73.83
2,26.08,100.0,272.0,49.87,73.94
2,26.5,100.0,272.0,49.88,74.1
2,26.73,100.0,272.0,49.88,74.18
2,27.19,100.0,272.0,49.83,74.39
2,27.55,100.0,272.0,49.88,74.49
2,27.96,100.0,272.0,49.85,74.66
2,28.55,100.0,272.0,49.84,74.86
2,29.0,100.0,272.0,49.76,75.06
2,29.44,100.0,272.0,49.7,75.23
2,29.87,100.0,272.0,49.62,75.42
2,30.33,100.0,272.0,49.55,75.6
2,30.93,100.0,272.0,49.44,75.83
2,31.44,100.0,272.0,49.32,76.05
2,32.02,100.0,272.0,49.51,76.09
2,32.59,100.0,272.0,49.59,76.19
2,33.11,100.0,272.0,49.68,76.27
2,33.63,100.0,272.0,49.72,76.37
2,34.1,100.0,272.0,49.7,76.5
2,34.69,100.0,272.0,49.6,76.69
2,35.11,100.0,272.0,49.61,76.78
2,35.51,100.0,272.0,49.59,76.88
2,35.92,100.0,272.0,49.6,76.96
2,36.37,100.0,272.0,49.7,76.99
2,36.68,100.0,272.0,49.77,77.01
2,37.01,100.0,272.0,49.74,77.1
2,37.35,100.0,272.0,49.78,77.14
2,37.78,100.0,272.0,49.79,77.22
2,38.1,100.0,272.0,49.8,77.27
2,38.39,100.0,272.0,49.73,77.37
2,38.67,100.0,272.0,49.89,77.32
2,38.89,100.0,272.0,49.85,77.38
2,39.06,100.0,272.0,49.87,77.41
2,39.19,100.0,272.0,49.9,77.41
2,39.29,100.0,272.0,49.84,77.46
2,39.39,100.0,272.0,49.8,77.51
2,39.46,100.0,272.0,49.73,77.56
2,39.68,100.0,272.0,49.77,77.57
2,39.79,100.0,272.0,49.81,77.57
2,39.98,100.0,272.0,49.93,77.53
2,40.12,100.0,272.0,49.87,77.59
2,40.24,100.0,272.0,49.91,77.59
2,40.28,100.0,272.0,49.98,77.55
2,40.43,100.0,272.0,49.91,77.62
2,40.46,100.0,272.0,49.93,77.61
2,40.47,100.0,272.0,49.84,77.66
2,40.4,100.0,272.0,49.82,77.67
2,40.22,100.0,272.0,49.97,77.55
2,40.15,100.0,272.0,49.98,77.53
2,40.03,100.0,272.0,50.03,77.48
2,39.87,100.0,272.0,50.02,77.45
2,39.66,100.0,272.0,49.93,77.47
2,39.54,100.0,272.0,49.96,77.44
2,39.3,100.0,272.0,49.98,77.38
2,39.04,100.0,272.0,50.01,77.31
2,38.8,100.0,272.0,50.07,77.23
2,38.74,100.0,272.0,49.91,77.32
2,38.62,100.0,272.0,50.03,77.22
2,38.38,100.0,272.0,49.95,77.23
2,38.13,100.0,272.0,49.95,77.18
2,38.02,100.0,272.0,49.84,77.23
2,37.8,100.0,272.0,49.88,77.17
2,37.5,100.0,272.0,49.98,77.05
2,37.28,100.0,272.0,49.88,77.07
2,36.97,100.0,272.0,49.71,77.11
2,36.73,100.0,272.0,49.78,77.02
2,36.43,100.0,272.0,49.83,76.93
2,36.02,100.0,272.0,49.78,76.87
2,35.79,100.0,272.0,49.94,76.73
2,35.55,100.0,272.0,49.89,76.71
2,35.08,100.0,272.0,49.61,76.77
2,34.7,100.0,272.0,49.45,76.79
2,34.3,100.0,272.0,49.43,76.71
2,33.96,100.0,272.0,49.51,76.58
2,33.51,100.0,272.0,49.53,76.46
2,33.23,100.0,272.0,49.59,76.35
2,32.65,100.0,272.0,49.57,76.22
2,32.17,100.0,272.0,49.58,76.09
2,31.78,100.0,272.0,49.47,76.06
2,31.26,100.0,272.0,49.59,75.84
2,30.88,100.0,272.0,49.51,75.78
2,30.28,100.0,272.0,49.62,75.54
2,29.83,100.0,272.0,49.65,75.39
2,29.37,100.0,272.0,49.62,75.26
2,28.88,100.0,272.0,49.81,74.99
2,28.42,100.0,272.0,49.73,74.88
2,27.8,100.0,272.0,49.76,74.65
2,27.28,100.0,272.0,49.68,74.52
2,26.8,100.0,272.0,49.73,74.31
2,26.17,100.0,272.0,49.66,74.11
2,25.74,100.0,272.0,49.65,73.93
2,25.37,100.0,272.0,49.51,73.87
2,24.77,100.0,272.0,49.53,73.6
2,24.34,100.0,272.0,49.53,73.4
2,23.88,100.0,272.0,49.61,73.14
2,23.24,100.0,272.0,49.56,72.85
2,22.66,100.0,272.0,49.46,72.62
2,22.1,100.0,272.0,49.43,72.33
2,21.65,100.0,272.0,49.45,72.07
2,21.05,100.0,272.0,49.41,71.73
2,20.58,99.57,271.9,49.32,71.55
2,20.17,100.0,271.92,49.28,71.25
2,19.66,99.62,271.84,49.32,70.93
2,19.34,99.15,271.68,49.46,70.68
2,18.92,99.33,271.57,49.49,70.33
2,18.51,97.79,271.14,49.51,70.21
2,18.13,96.57,270.5,49.52,70.07
2,17.69,95.54,269.72,49.45,69.91
2,17.39,94.56,268.84,49.37,69.87
2,17.05,93.34,267.81,49.34,69.79
2,16.74,91.64,266.56,49.33,69.79
2,16.47,90.29,265.19,49.39,69.73
2,16.27,88.86,263.71,49.22,69.89
2,16.08,86.94,262.01,49.3,69.99
2,15.93,85.77,260.31,49.33,70.07
2,15.79,84.75,258.63,49.31,70.16
2,15.7,83.9,257.01,49.38,70.23
2,15.76,82.84,255.4,49.45,70.48
2,15.65,82.51,253.95,49.32,70.58
2,15.71,82.25,252.67,49.31,70.76
2,15.92,81.66,251.44,49.27,71.14
2,16.02,81.38,250.33,49.25,71.36
2,16.28,81.65,249.46,49.29,71.61
2,16.39,81.61,248.7,49.33,71.73
2,16.65,81.96,248.14,49.13,72.08
2,16.93,81.96,247.66,49.14,72.35
2,17.3,82.94,247.47,49.19,72.53
2,17.74,83.91,247.53,49.24,72.74
2,18.08,84.64,247.74,49.2,72.92
2,18.54,86.02,248.24,49.2,73.07
2,19.1,87.7,249.03,49.27,73.17
2,19.64,89.53,250.12,49.26,73.26
2,20.01,91.06,251.39,49.32,73.22
2,20.54,93.23,252.96,49.26,73.24
2,21.08,95.57,254.82,49.35,73.13
2,21.55,97.13,256.75,49.41,73.08
2,22.16,99.39,258.9,49.32,73.1
2,22.69,100.0,260.86,49.36,73.18
2,23.39,100.0,262.53,49.15,73.59
2,24.1,100.0,263.95,49.16,73.85
2,24.88,100.0,265.16,49.15,74.15
2,25.54,100.0,266.19,49.1,74.42
2,26.28,100.0,267.06,49.16,74.64
2,26.92,100.0,267.8,49.11,74.89
2,27.72,100.0,268.43,49.19,75.1
2,28.54,100.0,268.97,49.1,75.42
2,29.34,100.0,269.42,49.19,75.6
2,30.04,100.0,269.81,49.13,75.84
2,30.89,100.0,270.14,49.11,76.09
2,31.76,100.0,270.42,49.09,76.33
2,32.59,100.0,270.65,49.05,76.57
2,33.42,100.0,270.86,48.97,76.82
2,34.3,100.0,271.03,49.03,76.99
2,35.04,100.0,271.17,49.08,77.11
2,35.87,100.0,271.3,49.15,77.25
2,36.73,100.0,271.4,49.09,77.46
2,37.58,100.0,271.49,49.07,77.64
2,38.43,100.0,271.57,49.0,77.84
2,39.25,100.0,271.63,49.04,77.96
2,40.22,100.0,271.69,49.22,78.02
2,41.02,100.0,271.73,49.18,78.17
2,41.64,100.0,271.77,49.12,78.3
2,42.41,100.0,271.81,49.16,78.4
2,43.18,100.0,271.84,49.24,78.46
2,44.03,100.0,271.86,49.13,78.65
2,44.68,100.0,271.88,49.12,78.74
2,45.42,100.0,271.9,49.01,78.91
2,46.04,100.0,271.92,48.89,79.07
2,46.82,100.0,271.93,48.87,79.17
2,47.63,100.0,271.94,48.85,79.28
2,48.27,100.0,271.95,48.98,79.29
2,48.87,100.0,271.96,48.96,79.37
2,49.34,100.0,271.96,48.91,79.45
2,49.99,100.0,271.97,48.93,79.51
2,50.58,100.0,271.97,48.81,79.64
2,51.05,100.0,271.98,48.79,79.71
2,51.59,100.0,271.98,48.8,79.76
2,51.97,100.0,271.98,48.94,79.71
2,52.51,100.0,271.99,48.85,79.82
2,52.94,100.0,271.99,48.78,79.9
2,53.5,100.0,271.99,48.68,80.02
2,54.03,100.0,271.99,48.77,80.01
2,54.38,100.0,271.99,48.82,80.01
2,54.75,100.0,271.99,49.12,79.86
2,55.07,100.0,271.99,49.18,79.85
2,55.34,100.0,272.0,49.12,79.91
2,55.65,100.0,272.0,49.33,79.81
2,55.88,100.0,272.0,49.43,79.77
2,56.08,100.0,272.0,49.34,79.84
2,56.33,100.0,272.0,49.41,79.82
2,56.44,100.0,272.0,49.51,79.77
2,56.46,100.0,272.0,49.57,79.73
2,56.64,100.0,272.0,49.61,79.73
2,56.69,100.0,272.0,49.67,79.69
2,56.67,100.0,272.0,49.59,79.74
2,56.79,100.0,272.0,49.48,79.82
2,56.78,100.0,272.0,49.47,79.82
2,56.72,100.0,272.0,49.52,79.79
2,56.66,100.0,272.0,49.56,79.76
2,56.6,100.0,272.0,49.49,79.8
2,56.47,100.0,272.0,49.52,79.77
2,56.36,100.0,272.0,49.57,79.72
2,56.16,100.0,272.0,49.54,79.73
2,55.94,100.0,272.0,49.53,79.71
2,55.7,100.0,272.0,49.59,79.66
2,55.45,100.0,272.0,49.58,79.64
2,55.08,100.0,272.0,49.5,79.66
2,54.67,100.0,272.0,49.57,79.58
2,54.27,100.0,272.0,49.5,79.59
2,53.77,100.0,272.0,49.56,79.5
2,53.27,100.0,272.0,49.42,79.54
2,52.65,100.0,272.0,49.32,79.54
2,52.11,100.0,272.0,49.29,79.51
2,51.63,100.0,272.0,49.23,79.49
2,51.01,100.0,272.0,49.25,79.42
2,50.48,100.0,272.0,49.17,79.41
2,49.92,100.0,272.0,49.17,79.35
2,49.51,100.0,272.0,49.28,79.24
2,48.87,100.0,272.0,49.27,79.17
2,48.28,100.0,272.0,49.34,79.06
2,47.73,100.0,272.0,49.3,79.02
2,47.16,100.0,272.0,49.23,78.99
2,46.64,100.0,272.0,49.3,78.89
2,46.16,100.0,272.0,49.35,78.8
2,45.64,100.0,272.0,49.35,78.73
2,45.07,100.0,272.0,49.38,78.63
2,44.54,100.0,272.0,49.39,78.56
2,44.12,100.0,272.0,49.38,78.51
2,43.56,100.0,272.0,49.3,78.48
2,43.13,100.0,272.0,49.23,78.45
2,42.6,100.0,272.0,49.17,78.42
2,42.14,100.0,272.0,49.23,78.31
2,41.71,100.0,272.0,49.13,78.3
2,41.19,100.0,272.0,49.1,78.24
2,40.87,100.0,272.0,49.13,78.17
2,40.47,100.0,272.0,49.19,78.07
2,40.02,100.0,272.0,49.16,78.01
2,39.56,100.0,272.0,49.27,77.86
2,39.21,100.0,272.0,49.36,77.75
2,38.88,100.0,272.0,49.43,77.64
2,38.51,100.0,272.0,49.4,77.59
2,38.23,100.0,272.0,49.4,77.54
2,38.06,100.0,272.0,49.5,77.45
2,37.82,100.0,272.0,49.64,77.31
